ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-12-29,7.5671250912414205,7.85345013902218,9.051512482678012,7.5671250912414205,7.5671250912414205,0.881223126698138,0.881223126698138,0.881223126698138,0.35228728608115867,0.35228728608115867,0.35228728608115867,0.528935840616979,0.528935840616979,0.528935840616979,0.0,0.0,0.0,8.448348217939559
2008-12-30,7.567100194327304,7.621629338998592,8.910094265111605,7.567100194327304,7.567100194327304,0.6746774048133184,0.6746774048133184,0.6746774048133184,0.11964282537843066,0.11964282537843066,0.11964282537843066,0.5550345794348878,0.5550345794348878,0.5550345794348878,0.0,0.0,0.0,8.241777599140622
2008-12-31,7.56707529741319,7.445204542768111,8.6319208597794,7.56707529741319,7.56707529741319,0.5151394228564453,0.5151394228564453,0.5151394228564453,-0.06666752883938146,-0.06666752883938146,-0.06666752883938146,0.5818069516958269,0.5818069516958269,0.5818069516958269,0.0,0.0,0.0,8.082214720269635
2009-01-01,7.567050400499073,7.491971149611431,8.707726062384154,7.567050400499073,7.567050400499073,0.536773079742615,0.536773079742615,0.536773079742615,-0.0722501511744973,-0.0722501511744973,-0.0722501511744973,0.6090232309171124,0.6090232309171124,0.6090232309171124,0.0,0.0,0.0,8.103823480241688
2009-01-02,7.567025503584959,7.496051853621178,8.739961858155988,7.567025503584959,7.567025503584959,0.566897031127743,0.566897031127743,0.566897031127743,-0.06958318784242265,-0.06958318784242265,-0.06958318784242265,0.6364802189701656,0.6364802189701656,0.6364802189701656,0.0,0.0,0.0,8.133922534712703
2009-01-03,7.567000606670843,7.289644711585093,8.524388591429533,7.567000606670843,7.567000606670843,0.35228720679384956,0.35228720679384956,0.35228720679384956,-0.31171680116173067,-0.31171680116173067,-0.31171680116173067,0.6640040079555801,0.6640040079555801,0.6640040079555801,0.0,0.0,0.0,7.919287813464692
2009-01-04,7.5669757097567265,7.709232385816026,8.926452204655913,7.5669757097567265,7.5669757097567265,0.7397387260571803,0.7397387260571803,0.7397387260571803,0.04828755755844164,0.04828755755844164,0.04828755755844164,0.6914511684987386,0.6914511684987386,0.6914511684987386,0.0,0.0,0.0,8.306714435813907
2009-01-05,7.566950812842611,7.989819448498694,9.23609320224624,7.566950812842611,7.566950812842611,1.0709956340818267,1.0709956340818267,1.0709956340818267,0.35228728608093896,0.35228728608093896,0.35228728608093896,0.718708348000888,0.718708348000888,0.718708348000888,0.0,0.0,0.0,8.637946446924438
2009-01-06,7.566925915928495,7.845450070948807,9.033885110709795,7.566925915928495,7.566925915928495,0.8653331456233536,0.8653331456233536,0.8653331456233536,0.11964282537778152,0.11964282537778152,0.11964282537778152,0.7456903202455721,0.7456903202455721,0.7456903202455721,0.0,0.0,0.0,8.432259061551848
2009-01-07,7.56690101901438,7.650111700014479,8.888227338787546,7.56690101901438,7.56690101901438,0.7056690554743775,0.7056690554743775,0.7056690554743775,-0.06666752883957977,-0.06666752883957977,-0.06666752883957977,0.7723365843139572,0.7723365843139572,0.7723365843139572,0.0,0.0,0.0,8.272570074488758
2009-01-08,7.566876122100264,7.6607793486916576,8.888266553725058,7.566876122100264,7.566876122100264,0.7263565129644287,0.7263565129644287,0.7263565129644287,-0.07225015117446146,-0.07225015117446146,-0.07225015117446146,0.7986066641388901,0.7986066641388901,0.7986066641388901,0.0,0.0,0.0,8.293232635064692
2009-01-09,7.566851225186148,7.741879129074398,8.93912271821895,7.566851225186148,7.566851225186148,0.7548911206521273,0.7548911206521273,0.7548911206521273,-0.06958318784213888,-0.06958318784213888,-0.06958318784213888,0.8244743084942662,0.8244743084942662,0.8244743084942662,0.0,0.0,0.0,8.321742345838276
2009-01-10,7.5668263282720325,7.44685126020185,8.702267547847221,7.5668263282720325,7.5668263282720325,0.5382040319834113,0.5382040319834113,0.5382040319834113,-0.3117168011616542,-0.3117168011616542,-0.3117168011616542,0.8499208331450654,0.8499208331450654,0.8499208331450654,0.0,0.0,0.0,8.105030360255444
2009-01-11,7.566801431357916,7.893329753299694,9.140007220786053,7.566801431357916,7.566801431357916,0.9232154384486283,0.9232154384486283,0.9232154384486283,0.04828755755902039,0.04828755755902039,0.04828755755902039,0.874927880889608,0.874927880889608,0.874927880889608,0.0,0.0,0.0,8.490016869806544
2009-01-12,7.566776534443802,8.203182443179424,9.4225865960146,7.566776534443802,7.566776534443802,1.2517571862074826,1.2517571862074826,1.2517571862074826,0.3522872860813978,0.3522872860813978,0.3522872860813978,0.8994699001260846,0.8994699001260846,0.8994699001260846,0.0,0.0,0.0,8.818533720651285
2009-01-13,7.566751637529686,7.983962468062412,9.206818110956625,7.566751637529686,7.566751637529686,1.0431494828828305,1.0431494828828305,1.0431494828828305,0.11964282537774999,0.11964282537774999,0.11964282537774999,0.9235066575050805,0.9235066575050805,0.9235066575050805,0.0,0.0,0.0,8.609901120412516
2009-01-14,7.566726740615569,7.851063519696272,9.05347052480346,7.566726740615569,7.566726740615569,0.8803085757621023,0.8803085757621023,0.8803085757621023,-0.0666675288394765,-0.0666675288394765,-0.0666675288394765,0.9469761046015789,0.9469761046015789,0.9469761046015789,0.0,0.0,0.0,8.447035316377672
2009-01-15,7.568713270841941,7.8011110203504375,9.04348773670195,7.568713270841941,7.568713270841941,0.8975377609435827,0.8975377609435827,0.8975377609435827,-0.07225015117457595,-0.07225015117457595,-0.07225015117457595,0.9697879121181588,0.9697879121181588,0.9697879121181588,0.0,0.0,0.0,8.466251031785523
2009-01-16,7.5706998010683115,7.945948529774106,9.097107432897127,7.5706998010683115,7.5706998010683115,0.9222347801643639,0.9222347801643639,0.9222347801643639,-0.06958318784178638,-0.06958318784178638,-0.06958318784178638,0.9918179680061501,0.9918179680061501,0.9918179680061501,0.0,0.0,0.0,8.492934581232676
2009-01-17,7.572686331294684,7.636107785911953,8.927546095261786,7.572686331294683,7.572686331294683,0.7011873073354957,0.7011873073354957,0.7011873073354957,-0.3117168011615776,-0.3117168011615776,-0.3117168011615776,1.0129041084970734,1.0129041084970734,1.0129041084970734,0.0,0.0,0.0,8.27387363863018
2009-01-18,7.574672861521055,8.004823557129399,9.259265331957302,7.574672861521055,7.574672861521055,1.0811308716894752,1.0811308716894752,1.0811308716894752,0.048287557559599154,0.048287557559599154,0.048287557559599154,1.0328433141298758,1.0328433141298758,1.0328433141298758,0.0,0.0,0.0,8.65580373321053
2009-01-19,7.576659391747426,8.381897887890082,9.658839065758452,7.576659391747426,7.576659391747426,1.403677843586999,1.403677843586999,1.403677843586999,0.35228728608117804,0.35228728608117804,0.35228728608117804,1.051390557505821,1.051390557505821,1.051390557505821,0.0,0.0,0.0,8.980337235334424
2009-01-20,7.578645921973798,8.183002516905324,9.403247214290326,7.578645921973798,7.578645921973798,1.187902262420273,1.187902262420273,1.187902262420273,0.11964282537815327,0.11964282537815327,0.11964282537815327,1.0682594370421197,1.0682594370421197,1.0682594370421197,0.0,0.0,0.0,8.76654818439407
2009-01-21,7.5806324522001685,7.982883809967757,9.234912256414749,7.5806324522001685,7.5806324522001685,1.016457144161075,1.016457144161075,1.016457144161075,-0.06666752883945777,-0.06666752883945777,-0.06666752883945777,1.0831246730005326,1.0831246730005326,1.0831246730005326,0.0,0.0,0.0,8.597089596361243
2009-01-22,7.582618982426539,7.968754722394318,9.21080019068663,7.582618982426539,7.582618982426539,1.0233763291312665,1.0233763291312665,1.0233763291312665,-0.07225015117445775,-0.07225015117445775,-0.07225015117445775,1.0956264803057243,1.0956264803057243,1.0956264803057243,0.0,0.0,0.0,8.605995311557805
2009-01-23,7.58460551265291,8.02033708574906,9.241860943391574,7.58460551265291,7.58460551265291,1.0357935811999814,1.0357935811999814,1.0357935811999814,-0.06958318784204144,-0.06958318784204144,-0.06958318784204144,1.105376769042023,1.105376769042023,1.105376769042023,0.0,0.0,0.0,8.620399093852892
2009-01-24,7.586592042879282,7.772947017834067,9.02403510960097,7.586592042879282,7.586592042879282,0.800250258844251,0.800250258844251,0.800250258844251,-0.31171680116170714,-0.31171680116170714,-0.31171680116170714,1.1119670600059581,1.1119670600059581,1.1119670600059581,0.0,0.0,0.0,8.386842301723533
2009-01-25,7.588578573105654,8.102538513265051,9.37157566338509,7.588578573105654,7.588578573105654,1.1632654988583748,1.1632654988583748,1.1632654988583748,0.048287557558622615,0.048287557558622615,0.048287557558622615,1.1149779412997523,1.1149779412997523,1.1149779412997523,0.0,0.0,0.0,8.751844071964028
2009-01-26,7.590565103332025,8.378457356706479,9.602807002975219,7.590565103332025,7.590565103332025,1.4662771207221033,1.4662771207221033,1.4662771207221033,0.3522872860810645,0.3522872860810645,0.3522872860810645,1.1139898346410384,1.1139898346410384,1.1139898346410384,0.0,0.0,0.0,9.05684222405413
2009-01-27,7.592551633558396,8.164853879582811,9.463298704838623,7.592551633558397,7.592551633558397,1.2282376140695612,1.2282376140695612,1.2282376140695612,0.11964282537781297,0.11964282537781297,0.11964282537781297,1.1085947886917484,1.1085947886917484,1.1085947886917484,0.0,0.0,0.0,8.820789247627957
2009-01-28,7.594538163784767,7.996594198940791,9.228970100603188,7.594538163784767,7.594538163784767,1.0317414441424926,1.0317414441424926,1.0317414441424926,-0.0666675288394391,-0.0666675288394391,-0.0666675288394391,1.0984089729819317,1.0984089729819317,1.0984089729819317,0.0,0.0,0.0,8.626279607927259
2009-01-29,7.596524694011138,8.015760219525964,9.198102116430123,7.596524694011138,7.596524694011138,1.010835360239287,1.010835360239287,1.010835360239287,-0.07225015117450426,-0.07225015117450426,-0.07225015117450426,1.0830855114137912,1.0830855114137912,1.0830855114137912,0.0,0.0,0.0,8.607360054250424
2009-01-30,7.59851122423751,8.001812301987073,9.214239334212383,7.59851122423751,7.59851122423751,0.9927440822596842,0.9927440822596842,0.9927440822596842,-0.06958318784168893,-0.06958318784168893,-0.06958318784168893,1.0623272701013733,1.0623272701013733,1.0623272701013733,0.0,0.0,0.0,8.591255306497194
2009-01-31,7.6004977544638805,7.6673159909401924,8.889269760100605,7.6004977544638805,7.6004977544638805,0.7241824002186557,0.7241824002186557,0.7241824002186557,-0.3117168011617122,-0.3117168011617122,-0.3117168011617122,1.0358992013803678,1.0358992013803678,1.0358992013803678,0.0,0.0,0.0,8.324680154682536
2009-02-01,7.602484284690253,7.982060245643392,9.240615719784724,7.602484284690252,7.602484284690252,1.0519274023593541,1.0519274023593541,1.0519274023593541,0.04828755755920136,0.04828755755920136,0.04828755755920136,1.003639844800153,1.003639844800153,1.003639844800153,0.0,0.0,0.0,8.654411687049608
2009-02-02,7.604470814916624,8.281145090541772,9.522761634172088,7.604470814916624,7.604470814916624,1.317758883131465,1.317758883131465,1.317758883131465,0.35228728608084475,0.35228728608084475,0.35228728608084475,0.9654715970506204,0.9654715970506204,0.9654715970506204,0.0,0.0,0.0,8.922229698048088
2009-02-03,7.606457345142995,8.048975314555232,9.267797253306636,7.606457345142995,7.606457345142995,1.0410522113421756,1.0410522113421756,1.0410522113421756,0.11964282537747258,0.11964282537747258,0.11964282537747258,0.921409385964703,0.921409385964703,0.921409385964703,0.0,0.0,0.0,8.64750955648517
2009-02-04,7.608443875369366,7.784174862452453,9.040079961203647,7.608443875369366,7.608443875369366,0.8048998896641035,0.8048998896641035,0.8048998896641035,-0.06666752883963746,-0.06666752883963746,-0.06666752883963746,0.871567418503741,0.871567418503741,0.871567418503741,0.0,0.0,0.0,8.413343765033469
2009-02-05,7.6104304055957375,7.745103466105153,8.945488663427133,7.6104304055957375,7.6104304055957375,0.7439135669770485,0.7439135669770485,0.7439135669770485,-0.07225015117453637,-0.07225015117453637,-0.07225015117453637,0.8161637181515847,0.8161637181515847,0.8161637181515847,0.0,0.0,0.0,8.354343972572785
2009-02-06,7.612416935822108,7.682718224135913,8.92709388141574,7.612416935822108,7.612416935822108,0.6859390344144057,0.6859390344144057,0.6859390344144057,-0.06958318784187532,-0.06958318784187532,-0.06958318784187532,0.755522222256281,0.755522222256281,0.755522222256281,0.0,0.0,0.0,8.298355970236514
2009-02-07,7.614403466048479,7.37650599404384,8.565865146982453,7.614403466048479,7.614403466048479,0.37835547195215236,0.37835547195215236,0.37835547195215236,-0.31171680116163564,-0.31171680116163564,-0.31171680116163564,0.6900722731137879,0.6900722731137879,0.6900722731137879,0.0,0.0,0.0,7.992758938000631
2009-02-08,7.616389996274852,7.698652298862561,8.887552375845281,7.616389996274852,7.616389996274852,0.6686329638147305,0.6686329638147305,0.6686329638147305,0.04828755755947741,0.04828755755947741,0.04828755755947741,0.620345406255253,0.620345406255253,0.620345406255253,0.0,0.0,0.0,8.285022960089583
2009-02-09,7.618376526501223,7.91026067915867,9.15569339872173,7.618376526501223,7.618376526501223,0.8992566996413577,0.8992566996413577,0.8992566996413577,0.3522872860813037,0.3522872860813037,0.3522872860813037,0.546969413560054,0.546969413560054,0.546969413560054,0.0,0.0,0.0,8.51763322614258
2009-02-10,7.620363056727594,7.621634328504056,8.805924176694802,7.620363056727594,7.620363056727594,0.5903025607444831,0.5903025607444831,0.5903025607444831,0.1196428253781847,0.1196428253781847,0.1196428253781847,0.4706597353662984,0.4706597353662984,0.4706597353662984,0.0,0.0,0.0,8.210665617472078
2009-02-11,7.622349586953965,7.329824245903511,8.565319411035233,7.622349586953965,7.622349586953965,0.3255407836773803,0.3255407836773803,0.3255407836773803,-0.06666752883931712,-0.06666752883931712,-0.06666752883931712,0.3922083125166975,0.3922083125166975,0.3922083125166975,0.0,0.0,0.0,7.947890370631345
2009-02-12,7.624336117180336,7.260048628873641,8.458389117830356,7.624336117180336,7.624336117180336,0.24021995283508057,0.24021995283508057,0.24021995283508057,-0.07225015117456854,-0.07225015117456854,-0.07225015117456854,0.31247010400964914,0.31247010400964914,0.31247010400964914,0.0,0.0,0.0,7.864556070015417
2009-02-13,7.626322647406707,7.160351446236192,8.4286446943121,7.626322647406707,7.626322647406707,0.16276435861839658,0.16276435861839658,0.16276435861839658,-0.06958318784206172,-0.06958318784206172,-0.06958318784206172,0.23234754646045827,0.23234754646045827,0.23234754646045827,0.0,0.0,0.0,7.789087006025103
2009-02-14,7.628309177633079,6.826941834401256,8.137136926604345,7.628309177633079,7.628309177633079,-0.1589435053760475,-0.1589435053760475,-0.1589435053760475,-0.31171680116155903,-0.31171680116155903,-0.31171680116155903,0.15277329578551158,0.15277329578551158,0.15277329578551158,0.0,0.0,0.0,7.469365672257031
2009-02-15,7.63029570785945,7.096643648056814,8.401834409120159,7.63029570785945,7.63029570785945,0.1229792050305215,0.1229792050305215,0.1229792050305215,0.04828755755975349,0.04828755755975349,0.04828755755975349,0.07469164747076804,0.07469164747076804,0.07469164747076804,0.0,0.0,0.0,7.753274912889972
2009-02-16,7.632282238085822,7.359924104316524,8.576915208560292,7.632282238085823,7.632282238085823,0.3513263638204709,0.3513263638204709,0.3513263638204709,0.3522872860809674,0.3522872860809674,0.3522872860809674,-0.0009609222604964992,-0.0009609222604964992,-0.0009609222604964992,0.0,0.0,0.0,7.983608601906293
2009-02-17,7.634268768312193,7.045372031953533,8.27009752818327,7.634268768312193,7.634268768312193,0.04636720781068954,0.04636720781068954,0.04636720781068954,0.11964282537753557,0.11964282537753557,0.11964282537753557,-0.07327561756684599,-0.07327561756684599,-0.07327561756684599,0.0,0.0,0.0,7.680635976122883
2009-02-18,7.636255298538564,6.7979221495410815,8.07128097812088,7.636255298538564,7.636255298538564,-0.208058616547685,-0.208058616547685,-0.208058616547685,-0.06666752883951547,-0.06666752883951547,-0.06666752883951547,-0.14139108770816955,-0.14139108770816955,-0.14139108770816955,0.0,0.0,0.0,7.428196681990879
2009-02-19,7.638241828764935,6.6742944908351864,7.916236195093076,7.638241828764935,7.638241828764935,-0.2767627393910742,-0.2767627393910742,-0.2767627393910742,-0.07225015117453266,-0.07225015117453266,-0.07225015117453266,-0.20451258821654156,-0.20451258821654156,-0.20451258821654156,0.0,0.0,0.0,7.36147908937386
2009-02-20,7.6402283589913065,6.68712284195181,7.966858761161484,7.6402283589913065,7.6402283589913065,-0.3315132246159686,-0.3315132246159686,-0.3315132246159686,-0.06958318784224808,-0.06958318784224808,-0.06958318784224808,-0.2619300367737205,-0.2619300367737205,-0.2619300367737205,0.0,0.0,0.0,7.308715134375338
2009-02-21,7.642214889217677,6.409794290745552,7.627572793756935,7.642214889217677,7.642214889217677,-0.6247512825032397,-0.6247512825032397,-0.6247512825032397,-0.31171680116177025,-0.31171680116177025,-0.31171680116177025,-0.3130344813414696,-0.3130344813414696,-0.3130344813414696,0.0,0.0,0.0,7.017463606714438
2009-02-22,7.644201419444048,6.752361155170457,7.950760916026376,7.644201419444048,7.644201419444048,-0.30904497338253684,-0.30904497338253684,-0.30904497338253684,0.0482875575590796,0.0482875575590796,0.0482875575590796,-0.35733253094161643,-0.35733253094161643,-0.35733253094161643,0.0,0.0,0.0,7.335156446061512
2009-02-23,7.646187949670421,6.971412750570563,8.229315303374698,7.646187949670421,7.646187949670421,-0.04217105905374882,-0.04217105905374882,-0.04217105905374882,0.3522872860807476,0.3522872860807476,0.3522872860807476,-0.3944583451344964,-0.3944583451344964,-0.3944583451344964,0.0,0.0,0.0,7.604016890616672
2009-02-24,7.648174479896792,6.729598134827297,7.916628115797934,7.648174479896792,7.648174479896792,-0.30454001021641186,-0.30454001021641186,-0.30454001021641186,0.11964282537750397,0.11964282537750397,0.11964282537750397,-0.4241828355939159,-0.4241828355939159,-0.4241828355939159,0.0,0.0,0.0,7.34363446968038
2009-02-25,7.6501610101231625,6.484015468910439,7.70129821362783,7.6501610101231625,7.6501610101231625,-0.5130873296214477,-0.5130873296214477,-0.5130873296214477,-0.06666752883949675,-0.06666752883949675,-0.06666752883949675,-0.44641980078195087,-0.44641980078195087,-0.44641980078195087,0.0,0.0,0.0,7.1370736805017145
2009-02-26,7.652147540349534,6.479706663443521,7.71261480036287,7.652147540349534,7.652147540349534,-0.5334789419935051,-0.5334789419935051,-0.5334789419935051,-0.07225015117464717,-0.07225015117464717,-0.07225015117464717,-0.4612287908188579,-0.4612287908188579,-0.4612287908188579,0.0,0.0,0.0,7.118668598356029
2009-02-27,7.654134070575905,6.512889589169145,7.707870997267853,7.654134070575905,7.654134070575905,-0.5383977700687153,-0.5383977700687153,-0.5383977700687153,-0.06958318784189561,-0.06958318784189561,-0.06958318784189561,-0.4688145822268196,-0.4688145822268196,-0.4688145822268196,0.0,0.0,0.0,7.11573630050719
2009-02-28,7.656120600802276,6.235963286642956,7.463710911725473,7.656120600802276,7.656120600802276,-0.7812400302428647,-0.7812400302428647,-0.7812400302428647,-0.3117168011614876,-0.3117168011614876,-0.3117168011614876,-0.46952322908137717,-0.46952322908137717,-0.46952322908137717,0.0,0.0,0.0,6.874880570559411
2009-03-01,7.658107131028647,6.610414416109283,7.881420269968235,7.658107131028647,7.658107131028647,-0.4155471883355987,-0.4155471883355987,-0.4155471883355987,0.0482875575587084,0.0482875575587084,0.0482875575587084,-0.4638347458943071,-0.4638347458943071,-0.4638347458943071,0.0,0.0,0.0,7.242559942693048
2009-03-02,7.660093661255019,6.901945010675973,8.166949784316966,7.660093661255019,7.660093661255019,-0.10006527976020978,-0.10006527976020978,-0.10006527976020978,0.3522872860812065,0.3522872860812065,0.3522872860812065,-0.45235256584141625,-0.45235256584141625,-0.45235256584141625,0.0,0.0,0.0,7.560028381494809
2009-03-03,7.662080191481391,6.758181010259175,7.997408554017419,7.662080191481392,7.662080191481392,-0.3161471779473827,-0.3161471779473827,-0.3161471779473827,0.11964282537716361,0.11964282537716361,0.11964282537716361,-0.43579000332454626,-0.43579000332454626,-0.43579000332454626,0.0,0.0,0.0,7.345933013534008
2009-03-04,7.664066721707762,6.552641069560276,7.776228533340335,7.664066721707762,7.664066721707762,-0.48162155878474333,-0.48162155878474333,-0.48162155878474333,-0.06666752883939353,-0.06666752883939353,-0.06666752883939353,-0.41495402994534997,-0.41495402994534997,-0.41495402994534997,0.0,0.0,0.0,7.182445162923019
2009-03-05,7.666053251934133,6.588742416046608,7.814433958360393,7.666053251934133,7.666053251934133,-0.46297689671307374,-0.46297689671307374,-0.46297689671307374,-0.07225015117461134,-0.07225015117461134,-0.07225015117461134,-0.3907267455384624,-0.3907267455384624,-0.3907267455384624,0.0,0.0,0.0,7.203076355221059
2009-03-06,7.668039782160504,6.633665831470857,7.86802627131138,7.668039782160504,7.668039782160504,-0.433628176766803,-0.433628176766803,-0.433628176766803,-0.06958318784215066,-0.06958318784215066,-0.06958318784215066,-0.36404498892465226,-0.36404498892465226,-0.36404498892465226,0.0,0.0,0.0,7.234411605393701
2009-03-07,7.6700263123868755,6.375046869028369,7.634100902516761,7.6700263123868755,7.6700263123868755,-0.6475953858694391,-0.6475953858694391,-0.6475953858694391,-0.31171680116161715,-0.31171680116161715,-0.31171680116161715,-0.3358785847078219,-0.3358785847078219,-0.3358785847078219,0.0,0.0,0.0,7.022430926517436
2009-03-08,7.672012842613246,6.807656398655039,8.031055489349786,7.672012842613246,7.672012842613246,-0.25892020371399344,-0.25892020371399344,-0.25892020371399344,0.048287557558984485,0.048287557558984485,0.048287557558984485,-0.30720776127297794,-0.30720776127297794,-0.30720776127297794,0.0,0.0,0.0,7.413092638899253
2009-03-09,7.673999372839617,7.156413053083453,8.41529152022511,7.673999372839617,7.673999372839617,0.07328698607684238,0.07328698607684238,0.07328698607684238,0.35228728608087023,0.35228728608087023,0.35228728608087023,-0.2790003000040278,-0.2790003000040278,-0.2790003000040278,0.0,0.0,0.0,7.74728635891646
2009-03-10,7.67598590306599,6.938604254026769,8.15813428151568,7.67598590306599,7.67598590306599,-0.13254616049661255,-0.13254616049661255,-0.13254616049661255,0.11964282537787571,0.11964282537787571,0.11964282537787571,-0.25218898587448824,-0.25218898587448824,-0.25218898587448824,0.0,0.0,0.0,7.543439742569377
2009-03-11,7.677972433292361,6.774977456963084,8.021228662218899,7.677972433292361,7.677972433292361,-0.29431745345575766,-0.29431745345575766,-0.29431745345575766,-0.06666752883929028,-0.06666752883929028,-0.06666752883929028,-0.22764992461646744,-0.22764992461646744,-0.22764992461646744,0.0,0.0,0.0,7.383654979836603
2009-03-12,7.6799589635187315,6.824866871845796,8.07534015579909,7.6799589635187315,7.6799589635187315,-0.27843242287767417,-0.27843242287767417,-0.27843242287767417,-0.07225015117449314,-0.07225015117449314,-0.07225015117449314,-0.2061822717031811,-0.2061822717031811,-0.2061822717031811,0.0,0.0,0.0,7.401526540641058
2009-03-13,7.681945493745103,6.792095963605801,8.053202944141896,7.681945493745103,7.681945493745103,-0.25807307170273824,-0.25807307170273824,-0.25807307170273824,-0.06958318784226833,-0.06958318784226833,-0.06958318784226833,-0.18848988386046994,-0.18848988386046994,-0.18848988386046994,0.0,0.0,0.0,7.423872422042365
2009-03-14,7.683932023971474,6.5637263049960435,7.779369261183527,7.683932023971474,7.683932023971474,-0.48688215679847124,-0.48688215679847124,-0.48688215679847124,-0.3117168011615406,-0.3117168011615406,-0.3117168011615406,-0.17516535563693067,-0.17516535563693067,-0.17516535563693067,0.0,0.0,0.0,7.1970498671730025
2009-03-15,7.685918554197845,6.924503167822197,8.179018182000949,7.685918554197845,7.685918554197845,-0.1183892853992333,-0.1183892853992333,-0.1183892853992333,0.04828755755831061,0.04828755755831061,0.04828755755831061,-0.1666768429575439,-0.1666768429575439,-0.1666768429575439,0.0,0.0,0.0,7.567529268798611
2009-03-16,7.687905084424216,7.219483231928537,8.529543026626328,7.687905084424216,7.687905084424216,0.188929281908546,0.188929281908546,0.188929281908546,0.3522872860809898,0.3522872860809898,0.3522872860809898,-0.1633580041724438,-0.1633580041724438,-0.1633580041724438,0.0,0.0,0.0,7.876834366332762
2009-03-17,7.6898916146505885,6.9920075567468105,8.28349153314769,7.6898916146505885,7.6898916146505885,-0.045758483413921955,-0.045758483413921955,-0.045758483413921955,0.11964282537722662,0.11964282537722662,0.11964282537722662,-0.16540130879114856,-0.16540130879114856,-0.16540130879114856,0.0,0.0,0.0,7.644133131236667
2009-03-18,7.691878144876959,6.802539864944856,8.06103005956933,7.691878144876959,7.691878144876959,-0.2395224058539532,-0.2395224058539532,-0.2395224058539532,-0.06666752883948862,-0.06666752883948862,-0.06666752883948862,-0.17285487701446453,-0.17285487701446453,-0.17285487701446453,0.0,0.0,0.0,7.452355739023006
2009-03-19,7.693864675103331,6.805209657804192,8.081248472328312,7.693864675103331,7.693864675103331,-0.257873072861643,-0.257873072861643,-0.257873072861643,-0.07225015117453962,-0.07225015117453962,-0.07225015117453962,-0.18562292168710343,-0.18562292168710343,-0.18562292168710343,0.0,0.0,0.0,7.435991602241688
2009-03-20,7.695851205329702,6.809231746307477,8.066566337131649,7.695851205329702,7.695851205329702,-0.27305295869819857,-0.27305295869819857,-0.27305295869819857,-0.06958318784191588,-0.06958318784191588,-0.06958318784191588,-0.2034697708562827,-0.2034697708562827,-0.2034697708562827,0.0,0.0,0.0,7.422798246631503
2009-03-21,7.697837735556073,6.525129204228566,7.725624353819532,7.697837735556073,7.697837735556073,-0.5377441574296764,-0.5377441574296764,-0.5377441574296764,-0.3117168011615457,-0.3117168011615457,-0.3117168011615457,-0.22602735626813072,-0.22602735626813072,-0.22602735626813072,0.0,0.0,0.0,7.160093578126396
2009-03-22,7.699824265782444,6.90195978363639,8.141930543492242,7.699824265782444,7.699824265782444,-0.20451840579887653,-0.20451840579887653,-0.20451840579887653,0.048287557558586686,0.048287557558586686,0.048287557558586686,-0.25280596335746325,-0.25280596335746325,-0.25280596335746325,0.0,0.0,0.0,7.495305859983567
2009-03-23,7.701810796008815,7.141513157983485,8.421791672970471,7.701810796008815,7.701810796008815,0.0690793320481997,0.0690793320481997,0.0690793320481997,0.3522872860811093,0.3522872860811093,0.3522872860811093,-0.2832079540329096,-0.2832079540329096,-0.2832079540329096,0.0,0.0,0.0,7.770890128057015
2009-03-24,7.703797326235188,6.952789791255929,8.111342113339294,7.703797326235188,7.703797326235188,-0.19690127170712005,-0.19690127170712005,-0.19690127170712005,0.11964282537719502,0.11964282537719502,0.11964282537719502,-0.3165440970843151,-0.3165440970843151,-0.3165440970843151,0.0,0.0,0.0,7.506896054528068
2009-03-25,7.705783856461559,6.6953098129381585,7.9188344461699485,7.705783856461559,7.705783856461559,-0.41871960325627927,-0.41871960325627927,-0.41871960325627927,-0.06666752883938537,-0.06666752883938537,-0.06666752883938537,-0.35205207441689385,-0.35205207441689385,-0.35205207441689385,0.0,0.0,0.0,7.28706425320528
2009-03-26,7.70777038668793,6.634547145239544,7.855155928490059,7.70777038668793,7.70777038668793,-0.4611668274983149,-0.4611668274983149,-0.4611668274983149,-0.07225015117457177,-0.07225015117457177,-0.07225015117457177,-0.3889166763237431,-0.3889166763237431,-0.3889166763237431,0.0,0.0,0.0,7.246603559189615
2009-03-27,7.7097569169143005,6.589177104317374,7.8249933752073115,7.7097569169143005,7.7097569169143005,-0.4958743449596309,-0.4958743449596309,-0.4958743449596309,-0.06958318784210228,-0.06958318784210228,-0.06958318784210228,-0.4262911571175286,-0.4262911571175286,-0.4262911571175286,0.0,0.0,0.0,7.213882571954669
2009-03-28,7.711743447140672,6.3486805261096535,7.579828064800568,7.711743447140672,7.711743447140672,-0.7750359959195301,-0.7750359959195301,-0.7750359959195301,-0.31171680116155065,-0.31171680116155065,-0.31171680116155065,-0.46331919475797934,-0.46331919475797934,-0.46331919475797934,0.0,0.0,0.0,6.936707451221142
2009-03-29,7.713729977367043,6.623522940784403,7.842043494654604,7.713729977367043,7.713729977367043,-0.4508693277830658,-0.4508693277830658,-0.4508693277830658,0.04828755755916538,0.04828755755916538,0.04828755755916538,-0.4991568853422311,-0.4991568853422311,-0.4991568853422311,0.0,0.0,0.0,7.262860649583978
